"item_id","bi_st","category","sku"
851279,Valid,Appliances,APPORI5AC4CB132FACC
851280,Gross,Appliances,APPCHA5AF14AC44C09C
851281,Valid,Appliances,APPORI5AC4CB132FACC
851282,Gross,Superstore,ROO5AE983F2751EA
851283,Gross,Superstore,ROO5AE983F2751EA
851284,Gross,Beauty & Grooming,BAGVEE5A86819137875
851285,Valid,Home & Living,HALSHO59F8669F78A2D
851286,Valid,Home & Living,HALSHO5A3233AF46584
851287,Valid,Home & Living,HALHOM59E059C7409C4
851288,Gross,Health & Sports,HASQAR5A94FDE167F16
851289,Valid,Mobiles & Tablets,MATKHU5A8180EA99945
851290,Gross,Superstore,ROO5AE983F2751EA
851291,Gross,Appliances,APPGFC5A900F51B783F
851292,Gross,Appliances,APPBLA5A095E5FB8B22
851293,Valid,Appliances,APPWES59CA4DDE9328F
851294,Valid,Superstore,VIT5AC4A6E6EB929
851295,Gross,Appliances,APPBLA5A095E5FB8B22
851296,Valid,Mobiles & Tablets,MATSAM5ACE08401ABFF
851297,Valid,Entertainment,ENTSAM5A54B6543F8A6
851298,Gross,Mobiles & Tablets,MATAUD5ACCACAC5CC22
851299,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851300,Valid,Appliances,APPNEW5A900E7ED2764
851301,Valid,Health & Sports,HASACO5A7AB2E257135
851302,Valid,Health & Sports,HASACO5A7AB2E1D866C
851303,Gross,Mobiles & Tablets,MATVOI5AC341BA44FD2
851304,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851305,Gross,Mobiles & Tablets,MATAUD5ACCACAC5CC22
851306,Gross,Appliances,APPBLA5A095E5FB8B22
851307,Valid,Women's Fashion,WOFMIL5ADB46265FFE7-M
851309,Valid,Women's Fashion,WOFMIL5AE1BFCEA78F2
851310,Valid,Women's Fashion,WOFSHO5A3234070EE1C
851311,Gross,Entertainment,ENTGOO5A8FBE46991F9
851312,Valid,Appliances,APPBLA5A095E5FB8B22
851313,Gross,Superstore,ROO5AE983F2751EA
851314,Gross,Entertainment,ENTSAM5A54B6543F8A6
851315,Gross,Entertainment,ENTECO5A7FE80D6C830
851316,Gross,Health & Sports,HASQAR5A94FDE167F16
851317,Gross,Superstore,ROO5AE983F2751EA
851318,Gross,Health & Sports,HASQAR5A94FDE167F16
851319,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851320,Valid,Appliances,APPOSA5ACF42F2DD437
851321,Valid,Appliances,APPOSA5ACF42F104D15
851322,Valid,Appliances,APPOSA5ACE0D4499ED7
851323,Valid,Appliances,APPOSA5ACF42F52D61A
851324,Valid,Appliances,APPEMA5ACCC04948F76
851325,Gross,Soghaat,SOGSND5A437542B16E5
851326,Gross,Soghaat,SOGSND5A43754265E11
851327,Gross,Entertainment,ENTSON5AE62F33D5A16
851328,Valid,Appliances,APPDAW5AAA4633B3D67
851329,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851330,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851331,Valid,Men's Fashion,MEFSIK5AA266FC2524D
851332,Gross,Superstore,ROO5AE983F2751EA
851333,Gross,Health & Sports,HASQAR5A94FDE167F16
851334,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851335,Gross,Superstore,VIT5ABCCFFFBAF90
851336,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851337,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851338,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851339,Gross,Health & Sports,HASQAR5A94FDE167F16
851340,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851341,Gross,Mobiles & Tablets,MATSAM5AE97AA4635AA
851342,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
851343,Valid,Mobiles & Tablets,MATSAM5A7463EE3C1A5
851344,Gross,Health & Sports,HASQAR5A94FDE167F16
851345,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851346,Valid,Appliances,APPGFC5A900F51B783F
851347,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
851348,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851349,Gross,Superstore,ROO5AE983F2751EA
851350,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851351,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
851352,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
851353,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851354,Gross,Beauty & Grooming,BAGDAV5A8ED1D36047B
851355,Gross,Superstore,ROO5AE983F2751EA
851356,Valid,Mobiles & Tablets,MATAUD5ACCACAC5CC22
851357,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851358,Gross,Superstore,ROO5AE983F2751EA
851359,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851360,Gross,Superstore,ROO5AE983F2751EA
851361,Valid,Women's Fashion,WOFREG5A81647039B87-M
851363,Valid,Men's Fashion,MEFMAR59FB3ADD3171E
851364,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851365,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851366,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851367,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851368,Valid,Entertainment,ENTAUD5ACF438039902
851369,Valid,Mobiles & Tablets,MATDAN5ACCA0ABB6CB8
851370,Valid,Entertainment,ENTAUD5ACF437A0E0E5
851371,Gross,Entertainment,ENTHAI5AE1D53B10CA5
851372,Gross,Computing,COMWD5A7E0490D2EA4
851373,Gross,Mobiles & Tablets,MATINF5A81677F7A0AE
851374,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851375,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851376,Valid,Men's Fashion,MEFBAT5ADEE5FB7BEC6-10
851378,Valid,Men's Fashion,MEFBAT5ADEE65A0F587-10
851380,Gross,Women's Fashion,WOFKHA5AA8FB07189E0
851381,Gross,Health & Sports,HASQAR5A94FDE167F16
851382,Gross,Mobiles & Tablets,MATINF5A81677F7A0AE
851383,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851384,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
851385,Gross,Kids & Baby,KABBTL5A8E993E5AA36
851386,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851387,Gross,Entertainment,ENTSAM5A7BE6883BCB7
851388,Gross,Mobiles & Tablets,MATONE5A85202539E41
851389,Gross,Mobiles & Tablets,MATSPA5A9E39C8EF925
851390,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851391,Valid,Mobiles & Tablets,MATONE5A85202539E41
851392,Gross,Mobiles & Tablets,MATHUA5AB24B846FAEE
851393,Valid,Mobiles & Tablets,MATSAM5A7463EE3C1A5
851394,Gross,Health & Sports,HASQAR5A94FDE167F16
851395,Valid,Entertainment,ENTSPA5A9E39BC501C5
851396,Gross,Appliances,APPORI5AC4CB132FACC
851397,Gross,Appliances,APPORI5AC4CB132FACC
851398,Gross,Superstore,VIT5ABCCF7FDF973
851399,Gross,Mobiles & Tablets,MATINF5A81677F7A0AE
851400,Valid,Appliances,APPORI5AC4CB132FACC
851401,Valid,Women's Fashion,WOFDYN5A8BFD148EFF2
851402,Valid,Men's Fashion,MEFGIF5AC87D1BD85FB
851403,Valid,Men's Fashion,MEFBIN5A8EC235BA2D7
851404,Valid,Women's Fashion,WOFBIN5A90158A39862
851405,Gross,Health & Sports,HASQAR5A94FDE167F16
851406,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851407,Valid,Appliances,APPORI5AC4CB132FACC
851408,Valid,Superstore,VIT5ABCCF7FDF973
851409,Valid,Men's Fashion,MEFMUN5A003750B1E40-9
851411,Gross,Appliances,APPSUP5A900E7B55975
851412,Valid,Superstore,VIT5ABCCF7FDF973
851413,Valid,Superstore,VIT5ABCCF7FDF973
851414,Valid,Mobiles & Tablets,MATSAM5A7AF87C6A511
851415,Gross,Mobiles & Tablets,MATSAM5A7055694B277
851416,Valid,Mobiles & Tablets,MATBIZ5A70321CC9C5F
851417,Valid,Superstore,VIT5ABCCF7FDF973
851418,Gross,Appliances,APPWAV5AC471AE93EE3
851419,Valid,Appliances,APPHAI5A0B10424A13D
851420,Valid,Superstore,ROO5AE983F2751EA
851421,Valid,Superstore,JAZ5A5F32C93B770
851422,Valid,Men's Fashion,MEFNAR59C3926693491
851423,Valid,Superstore,JAZ5AE6AE1E3D61C
851424,Valid,Mobiles & Tablets,MATSAM5A731456484F7
851425,Valid,Superstore,VIT5ABCCF7FDF973
851426,Gross,Home & Living,HALTOP5A6FF83640A86
851427,Gross,Mobiles & Tablets,MATAAR5A8E97D1EFABB
851428,Valid,Computing,COMADA59DB756418C7D
851429,Gross,Superstore,VIT5ABCCF7FDF973
851430,Gross,Appliances,APPCHA5AF14AC44C09C
851431,Valid,Superstore,VIT5ABCCF7FDF973
851432,Valid,Women's Fashion,WOFGUL59AD7C9D05C2D
851433,Valid,Superstore,VIT5ABCCF7FDF973
851434,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851435,Valid,Soghaat,SOGSND5A437542B16E5
851436,Valid,Superstore,ROO5AE983F2751EA
851437,Gross,Home & Living,HALTOP5A6FF83640A86
851438,Gross,Mobiles & Tablets,MATAAR5A8E97D1EFABB
851439,Gross,Health & Sports,HASQAR5A94FDE167F16
851440,Valid,Others,OTHOTH5A0945D0A72F4
851441,Valid,Women's Fashion,WOFSIT5AC315D459015
851442,Valid,Mobiles & Tablets,MATSAM5AE2D2864E78D
851443,Valid,Superstore,VIT5ABCCF7FDF973
851444,Valid,Appliances,APPDAW5ACCBD911BC25
851445,Gross,Health & Sports,HASQAR5A94FDE167F16
851446,Gross,Men's Fashion,MEFBIS5A79917ED4639
851447,Valid,Computing,COMHP5A7C585399BA5
851448,Valid,Appliances,APPSUP5AEFF4C0DE01E
851449,Gross,Women's Fashion,WOFZEW5AE654CADDF2A-M
851451,Gross,Women's Fashion,WOFDEA5A23FAD34CA5D-M
851453,Gross,Health & Sports,HASQAR5A94FDE167F16
851454,Valid,Health & Sports,HASSPO5A8D4BFA60F23
851455,Valid,Men's Fashion,MEFCHA5A7D9F5E3FC72-L
851457,Valid,Men's Fashion,MEFDES5A9CFA21A9605-XL
851459,Valid,Beauty & Grooming,BAGGIL5A8D68AC612BF
851460,Valid,Health & Sports,HAS71S5AAB829B8B5F9
851461,Valid,Men's Fashion,MEFCHA5A7D9D5D8B923-XXXL
851463,Valid,Entertainment,ENTSON5A5EDCB525170
851464,Valid,Women's Fashion,WOFSIT5AC315D459015
851465,Gross,Beauty & Grooming,BAGSUN5A9413AFB8484
851466,Valid,Men's Fashion,MEFMUN5ADD073831725-L
851468,Gross,Superstore,JAZ5A5F32C68326F
851469,Gross,Health & Sports,HASQAR5A94FDE167F16
851470,Gross,Superstore,ROO5AE983F2751EA
851471,Gross,Home & Living,HALPKB5A8E77B202AE0
851472,Valid,Home & Living,HALPKB5A8E77B202AE0
851473,Gross,Superstore,JAZ5A5F32C68326F
851474,Gross,Appliances,APPORI5AC4CB132FACC
851475,Gross,Superstore,ROO5AE983F2751EA
851476,Valid,Beauty & Grooming,BAGLOR5A12C5B831E9C
851477,Valid,Beauty & Grooming,BAGE2B5A70389C6C4E2
851478,Valid,Beauty & Grooming,BAGDOV5A099F4F52FAF
851479,Valid,Home & Living,HALSHO5A3233AF46584
851480,Valid,Home & Living,HALSHO5A3233B142772
851481,Valid,Superstore,ZEE5A38AE7EE0EA2
851482,Valid,Appliances,APPPHI5AE5BAAE331BF
851483,Valid,Soghaat,SOGMDF5A09BC0BCDAF4
851484,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851485,Valid,Women's Fashion,WOFALK5A8D08B2102C6
851486,Gross,Men's Fashion,MEFBNB5AE6FBE2CF025-L
851488,Gross,Men's Fashion,MEFOXF5AD9FFDAA5178-30
851490,Valid,Appliances,APPCHA5AE595A8245E0
851491,Gross,Women's Fashion,WOFALK5ABC0D224D0F0
851492,Valid,Entertainment,ENTSON5A5EDCB525170
851493,Gross,Mobiles & Tablets,MATSAM5A61A5C02D16D
851494,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
851495,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851496,Valid,Mobiles & Tablets,MATSAM5A61A5C02D16D
851497,Gross,Men's Fashion,MEFKUR59BBC243007BE
851498,Gross,Superstore,SUP5AFAB64E1D852
851499,Gross,Soghaat,SOGCRY5AE6ABDECE445
851500,Gross,Mobiles & Tablets,MATSAM5A7055694B277
851501,Valid,Soghaat,SOGCRY59ACB3C86E090
851502,Gross,Appliances,APPORI5AC4CB132FACC
851503,Valid,Women's Fashion,WOFALK5ABC0D224D0F0
851504,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851505,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851506,Valid,Superstore,ROO5AE983F2751EA
851507,Valid,Mobiles & Tablets,MATSAM5A61A5C02D16D
851508,Gross,Men's Fashion,MEFKUR59BBC243007BE
851509,Gross,Soghaat,SOGCRY5AE6ABDECE445
851510,Gross,Superstore,SUP5AFAB64E1D852
851511,Gross,Entertainment,ENTECO5A7FE80D6C830
851512,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851513,Valid,Superstore,ROO5AE983F2751EA
851514,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851515,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851516,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851517,Net,Appliances,APPGAB59D89A587C84C
851518,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851519,Gross,Mobiles & Tablets,MATSAM5AE2D2864E78D
851520,Gross,Mobiles & Tablets,MATSAM5AAB5AEE5DBA7
851521,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851522,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851523,Valid,Superstore,ROO5AE983F2751EA
851524,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851525,Valid,Women's Fashion,WOFJUN5AF054F7C0726
851526,Gross,Mobiles & Tablets,MATXIA5AE722CE1A3AB
851527,Valid,Mobiles & Tablets,MATSAM5A7055694B277
851528,Gross,Mobiles & Tablets,MATINF5A81677F7A0AE
851529,Gross,Mobiles & Tablets,MATSAM5AE2D2864E78D
851530,Valid,Men's Fashion,MEFDEA59F75B3E72463-L
851532,Valid,Men's Fashion,MEFDEA59F75B0BA0EF0-L
851534,Valid,Women's Fashion,WOFJUN5AF054FD91210
851535,Valid,Women's Fashion,WOFSIT5ACCB3E85E566
851536,Valid,Women's Fashion,WOFPHU5AAB99D38544E
851537,Valid,Women's Fashion,WOFLAL5A8ED2940B44B
851538,Valid,Women's Fashion,WOFPHU5AAB99D55EFC1
851539,Valid,Women's Fashion,WOFHOU5A8BFBDD2714A-XL
851541,Gross,Health & Sports,HASQAR5A53693BDD568
851542,Valid,Superstore,ROO5AE983F2751EA
851543,Valid,Men's Fashion,MEFKAR5A7C138CE9EBD-L
851545,Valid,Men's Fashion,MEFKAR5A7C138CE9EBD-M
851547,Valid,Health & Sports,HASQAR5A53693BDD568
851548,Valid,Appliances,APPORI5AC4CB132FACC
851549,Gross,Appliances,APPPEL5AC4BF5C795AA
851550,Gross,Appliances,APPWES59EEC962B7381
851551,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851552,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851553,Valid,Appliances,APPORI5AC4CB132FACC
851554,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851555,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851556,Valid,Appliances,APPORI5AC4CB132FACC
851557,Valid,Health & Sports,HASQAR5A53693BDD568
851558,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851559,Gross,Appliances,APPORI5AC4CB132FACC
851560,Valid,Mobiles & Tablets,MATINF5A81677F7A0AE
851561,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851562,Valid,Superstore,VIT5ABCCF7FDF973
851563,Gross,Mobiles & Tablets,MATXIA5A840217DA736
851564,Gross,Entertainment,ENTTCL5AAF5857E4E05
851565,Valid,Entertainment,ENTECO5A7FE80D6C830
851566,Valid,Entertainment,ENTTCL5AAF5857E4E05
851567,Gross,Mobiles & Tablets,MATSAM5A7AF87C6A511
851568,Valid,Superstore,ROO5AE983F2751EA
851569,Valid,Entertainment,ENTSAM5A54B6543F8A6
851570,Valid,Appliances,APPSUP5A900E7B55975
851571,Valid,Women's Fashion,WOFGUL5ACDFBEF47C63
851572,Gross,Men's Fashion,MEFMYD5AF433A2E2F72
851573,Gross,Women's Fashion,WOFKHA5A8FE833639AC
851574,Valid,Men's Fashion,MEFMUN5ADD06294A5BA-XL
851576,Valid,Soghaat,SOGMUL5A8AB271265BC
851577,Gross,Mobiles & Tablets,MATSAM5AE97AA4635AA
851578,Gross,Men's Fashion,MEFMYD5AF433A2E2F72
851579,Gross,Mobiles & Tablets,MATSAM5A7AF87C6A511
851580,Valid,Entertainment,ENTTCL5AAF5857E4E05
851581,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851582,Valid,Appliances,APPDAW5A0C6FF001270
851583,Valid,Health & Sports,HASONC59AC64DFADA78
851584,Valid,Entertainment,ENTTCL5AAF5857E4E05
851585,Gross,Superstore,FAR5AE2BEC33017C
851586,Gross,Superstore,NIM59C0C65B5945B
851587,Gross,Soghaat,SOGAMB5A09BA22CD8BE
851588,Gross,Soghaat,SOGAMB5A09BA246645E
851589,Gross,Superstore,KAR59E85CC756AB3
851590,Gross,Superstore,KAR59E85CA85D23B
851591,Gross,Superstore,KAR59E85D09BB0BD
851592,Gross,Superstore,JAZ5A5F32CF24F88
851593,Gross,Soghaat,SOGCRY59ACB3BFA40EA
851594,Gross,Superstore,ROO5AE983F302D9E
851595,Valid,Mobiles & Tablets,MATHUA5A61A5B71991A
851596,Gross,Beauty & Grooming,BAGVIT5AC4A6C569516
851597,Gross,Beauty & Grooming,BAGVIT5AC4A6C31FC06
851598,Gross,Beauty & Grooming,BAGVIT5AC4A6C4444D5
851599,Gross,Beauty & Grooming,BAGVIT5AC4A6C694E63
851600,Gross,Beauty & Grooming,BAGVIT5AC4A6C7BA87F
851601,Gross,Beauty & Grooming,BAGVIT5AC4A6C8E0699
851602,Gross,Entertainment,ENTSON5A449A80DB04C
851603,Gross,Entertainment,ENTTCL5AAF5857E4E05
851604,Valid,Men's Fashion,MEFAYB5ACC6F9F77445
851605,Valid,Entertainment,ENTTCL5A7FEF9523346
851606,Gross,Mobiles & Tablets,MATSAM5AE97AA4635AA
851607,Gross,Beauty & Grooming,BAGNOV5ACF43480CC97
851608,Gross,Home & Living,HALSHO5A3233C05C5BF
851609,Gross,Beauty & Grooming,BAGKEM59FADB56D4AE6
851610,Gross,Beauty & Grooming,BAGEMA5ACF028BCF89A
851611,Gross,Mobiles & Tablets,MATINF5AE97F596E8FF
851612,Valid,Entertainment,ENTEAS5AE183D9C77EA
851613,Gross,Appliances,APPNAT5A0C6FF482FB1
851614,Gross,Appliances,APPDAW5A54A3752D38D
851615,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851616,Gross,Home & Living,HALSON59DF2ABEC0777
851617,Gross,Home & Living,HALTRA5A0C121BA3758
851618,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851619,Valid,Mobiles & Tablets,MATHUA5AE2C69026776
851620,Gross,Entertainment,ENTSON5A449AA20AF6D
851621,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851622,Valid,Computing,COMLEN5ABC8E5C08A7E
851623,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
851624,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851625,Gross,Computing,COMHP59BA997E0B68D
851626,Gross,Mobiles & Tablets,MATUNI59AD6A3C9A0DC
851627,Gross,Beauty & Grooming,BAGDOV5A099F4EF3FFA
851628,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851629,Gross,Beauty & Grooming,BAGNOV5ACF43480CC97
851630,Valid,Men's Fashion,MEFTHE5A716B5774B24-43
851632,Gross,Appliances,APPANE59D49128C4ECB
851633,Gross,Kids & Baby,KABBTL5A8E98A95767B
851634,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851635,Gross,Superstore,JAZ5A5F32CF24F88
851636,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851637,Gross,Superstore,AIT5ACF2FF068A71
851638,Gross,Health & Sports,HASQAR5A53693BDD568
851639,Gross,Health & Sports,HASQAR5A53693A9C1C8
851640,Gross,Women's Fashion,WOFATA5A813422199FC
851641,Gross,Appliances,APPANE59D49128C4ECB
851642,Gross,Appliances,APPTHU5A0B50CD45242
851643,Valid,Superstore,AIT5ACF2FF068A71
851644,Valid,Health & Sports,HASQAR5A53693BDD568
851645,Valid,Health & Sports,HASQAR5A53693A9C1C8
851646,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851647,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851648,Valid,Superstore,DET59F31AB0BCEDF
851649,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851650,Valid,Soghaat,SOGMAY5AE6C1C92D27D
851651,Valid,Soghaat,SOGMAY5AE6C1C9BCEC8
851652,Valid,Soghaat,SOGMAY5AE6C1C308853
851653,Valid,Appliances,APPORI5AC4CB132FACC
851654,Gross,Mobiles & Tablets,MATSAM5A61A5C02D16D
851655,Gross,Women's Fashion,WOFALK5AE2B68237CC8
851656,Valid,Entertainment,ENTUBI5AD91CA406CE3
851657,Valid,Entertainment,ENTBLO5A9E39F4B35AE
851658,Valid,Entertainment,ENTVIP5A93CAB27F60B
851659,Valid,Entertainment,ENTSON59E86C0453957
851660,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851661,Valid,Appliances,APPDAW59E0BC5F6107E
851662,Valid,Entertainment,ENTSAM5A65B3102F071
851663,Gross,Mobiles & Tablets,MATSAM5A61A5C02D16D
851664,Gross,Men's Fashion,MEFRAY5A968F7B46206
851665,Valid,Women's Fashion,WOFALK5AE2B68437CDA
851666,Valid,Women's Fashion,WOFALK5A8D08B4F181C
851667,Valid,Men's Fashion,MEFALH5A6F078E223A1
851668,Valid,Men's Fashion,MEFBNB5AE6F1C800669-Free Size
851670,Valid,Men's Fashion,MEFBNB5AE6F9732535E-XL
851672,Valid,Women's Fashion,WOFALK5AC629199820C
851673,Valid,Women's Fashion,WOFLAL5AABA20CEDBB9
851674,Valid,Mobiles & Tablets,MATSAM5A61A5C02D16D
851675,Gross,Computing,COMLEN5ADF23E3142D4
851676,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851677,Gross,Computing,COMCOO59ACF5F7869B1
851678,Gross,Appliances,APPKEN5AF0814CD13DA
851679,Valid,Kids & Baby,KABYAL5A96A8D085765
851680,Valid,Kids & Baby,KABSF-5AAC1572AD22B
851681,Valid,Others,OTHOTH5A0945D0A72F4
851682,Valid,Superstore,JAZ5AE6AE1E3D61C
851683,Valid,Superstore,DET5A816ECB84C30
851684,Valid,Superstore,VIT5ABCCFFFBAF90
851685,Valid,Appliances,APPOSA5ACF42F2DD437
851686,Valid,Appliances,APPOSA5ACDCAC3EC6F4
851687,Valid,Women's Fashion,WOFGUL5ACDFBC523F09
851688,Gross,Mobiles & Tablets,MATHUA5A731463A86B7
851689,Valid,Superstore,VIT5ABCCFFFBAF90
851690,Valid,Entertainment,ENTSON5AE6384C8BDA3
851691,Valid,Superstore,VIT5ABCCFFFBAF90
851692,Valid,Superstore,VIT5ABCCFFFBAF90
851693,Gross,Appliances,APPCHA5AF16040171E2
851694,Valid,Superstore,VIT5ABCCFFFBAF90
851695,Valid,Women's Fashion,WOFHYP5A8731847F4BC
851696,Gross,Superstore,VIT5ABCCFFFBAF90
851697,Valid,Appliances,APPNAS5AE6BA365E696
851698,Gross,Appliances,APPHOM59F8062604A00
851699,Gross,Mobiles & Tablets,MATHUA5AB24F19DBAF7
851700,Gross,Mobiles & Tablets,MATXIA5AE722CE1A3AB
851701,Gross,Mobiles & Tablets,MATAPP5A7AAB91AD66F
851702,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851703,Gross,Appliances,APPKEN5AF0814CD13DA
851704,Gross,Superstore,VIT5ABCCFFFBAF90
851705,Gross,Appliances,APPKEN5AF0814CD13DA
851706,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851707,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851708,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851709,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851710,Gross,Appliances,APPDAW5AAA4633B3D67
851711,Gross,Entertainment,ENTSON59C8D1C44939F
851712,Gross,Mobiles & Tablets,MATAPP5A7AAB91AD66F
851713,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851714,Valid,Appliances,APPDAW5A800C7B4BB06
851715,Valid,Men's Fashion,MEFBNB5AE6F5FB23553-L
851717,Valid,Men's Fashion,MEFMYD5A9E5E46D085F
851718,Valid,Superstore,JAZ5A5F32C9C076D
851719,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851720,Gross,Mobiles & Tablets,MATAPP5A7AAB91AD66F
851721,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
851722,Gross,Appliances,APPTHU5A0B50CD45242
851723,Gross,Appliances,APPMEH5AE6FBC9B7A85
851724,Valid,Entertainment,ENTSON5A449AA20AF6D
851725,Gross,Appliances,APPPEL5AAFCC8423B90
851726,Valid,Entertainment,ENTSON5A5EDCB525170
851727,Gross,Mobiles & Tablets,MATPAK5A724BDAEB91A
851728,Valid,Entertainment,ENTSON5AE6384C8BDA3
851729,Valid,Appliances,APPHAI5A2E7DFB2A14E
851730,Gross,Entertainment,ENTSON5AE6384C8BDA3
851731,Gross,Women's Fashion,WOFHYP5A4DD515CD375
851732,Gross,Men's Fashion,MEFMYD5AF433A2E2F72
851733,Valid,Appliances,APPSUP5A900FB4ED3A8
851734,Valid,Entertainment,ENTSON5AE6384C8BDA3
851735,Valid,Mobiles & Tablets,MATLAZ5A55D66655B0D
851736,Valid,Mobiles & Tablets,MATAUD5A4B23402BAB3
851737,Valid,Appliances,APPROY59BD03DC23EE4
851738,Valid,Appliances,APPORI59DDDAB3C8BAD
851739,Valid,Appliances,APPSUP5A900E7B55975
851740,Gross,Computing,COMWD5A7E0490D2EA4
851741,Valid,Women's Fashion,WOFKHA5AB3AB41B9BC1
851742,Gross,Mobiles & Tablets,MATSAM5A7AF87C6A511
851743,Valid,Appliances,APPDAW5A800C7B4BB06
851744,Valid,Home & Living,HALMOV5AA8C8A0C136F
851745,Valid,Beauty & Grooming,BAGVIT5AC4A6DC3DE95
851746,Gross,Mobiles & Tablets,MATSAM5A72C433AFB1C
851747,Gross,Appliances,APPORI5AC4CB132FACC
851748,Gross,Home & Living,HALPKB5A8E77B202AE0
851749,Valid,Home & Living,HALPKB5A8E77B202AE0
851750,Gross,Mobiles & Tablets,MATSAM5AAB5AEE5DBA7
851751,Gross,Mobiles & Tablets,MATHUA5AE2C69026776
851752,Gross,Entertainment,ENTAKI5ADF20CC5C7DF
851753,Gross,Entertainment,ENTAKI5ADF20CC5C7DF
851754,Valid,Women's Fashion,WOFBIN5A9015A58F4C8
851755,Valid,Men's Fashion,MEFAYB5ACC7DAD075A7
851756,Valid,Beauty & Grooming,BAGKUR59AD96D259462
851757,Gross,Mobiles & Tablets,MATHUA5AE7155F04B6C
851758,Valid,Mobiles & Tablets,MATSAM5AE7271EC252A
851759,Valid,Superstore,ROO5AE983F2751EA
851760,Valid,Mobiles & Tablets,MATSAM5AF42220E5913
851761,Gross,Mobiles & Tablets,MATVOI5AC341BA44FD2
