"Location_id","Place Name","City","County","State","Region","Zip"
26857,Ocean Grove,Ocean Grove,Monmouth,NJ,Northeast,7756
26858,Gorham,Gorham,Russell,KS,Midwest,67640
26859,Chilo,Chilo,Clermont,OH,Midwest,45112
26860,Springtown,Springtown,Parker,TX,South,76082
26861,Sioux Falls,Sioux Falls,Minnehaha,SD,Midwest,57196
26862,Winter Park,Winter Park,Orange,FL,South,32793
26863,Santa Fe,Santa Fe,Galveston,TX,South,77510
26864,Des Moines,Des Moines,Polk,IA,Midwest,50369
26865,Saint James City,Saint James City,Lee,FL,South,33956
26866,Rushmore,Rushmore,Nobles,MN,Midwest,56168
26867,Elmhurst,Elmhurst,DuPage,IL,Midwest,60126
26868,Ridgecrest,Ridgecrest,Buncombe,NC,South,28770
26869,Island Falls,Island Falls,Aroostook,ME,Northeast,4747
26870,Pettus,Pettus,Bee,TX,South,78146
26871,Charleston,Charleston,Kanawha,WV,South,25332
26872,Seattle,Seattle,Seattle,WA,West,98175
26873,Joliet,Joliet,Will,IL,Midwest,60434
26874,Waterford,Waterford,Waterford,VA,South,22190
26875,Arcadia,Arcadia,Oklahoma,OK,South,73007
26876,Rathdrum,Rathdrum,Kootenai,ID,West,83858
26877,Modesto,Modesto,Stanislaus,CA,West,95352
26878,Smokerun,Smokerun,Clearfield,PA,Northeast,16681
26879,Amarillo,Amarillo,Potter,TX,South,79106
26880,Oto,Oto,Woodbury,IA,Midwest,51044
26881,Fall City,Fall City,King,WA,West,98024
26882,Florence,Florence,Rankin,MS,South,39073
26883,Crockett,Crockett,Contra Costa,CA,West,94525
26884,Kane,Kane,McKean,PA,Northeast,16735
26885,Cincinnati,Cincinnati,Hamilton,OH,Midwest,45252
26886,Keytesville,Keytesville,Chariton,MO,Midwest,65261
26887,Whitewater,Whitewater,Phillips,MT,West,59544
26888,Brighton,Brighton,Livingston,MI,Midwest,48114
26889,Montebello,Montebello,Nelson,VA,South,24464
26890,Lubbock,Lubbock,Lubbock,TX,South,79453
26891,Conasauga,Conasauga,Polk,TN,South,37316
26892,Paragonah,Paragonah,Iron,UT,West,84760
26893,Sykeston,Sykeston,Wells,ND,Midwest,58486
26894,Hamburg,Hamburg,Avoyelles,LA,South,71339
26895,Unicoi,Unicoi,Unicoi,TN,South,37692
26896,Hartford,Hartford,Geneva,AL,South,36344
26897,Mineral Wells,Mineral Wells,Palo Pinto,TX,South,76068
26898,Chapmanville,Chapmanville,Logan,WV,South,25508
26899,Moscow,Moscow,Muscatine,IA,Midwest,52760
26900,Silverhill,Silverhill,Baldwin,AL,South,36576
26901,Eddington,Eddington,Penobscot,ME,Northeast,4428
26902,Centerville,Centerville,Davis,UT,West,84014
26903,Boca Raton,Boca Raton,Palm Beach,FL,South,33497
26904,Decatur,Decatur,Burt,NE,Midwest,68020
26905,Ingomar,Ingomar,Allegheny,PA,Northeast,15127
26906,Spring Grove,Spring Grove,York,PA,Northeast,17362
26907,Dover,Dover,Morris,NJ,Northeast,7801
26908,Glencoe,Glencoe,Lincoln,NM,West,88324
26909,Dallas,Dallas,Dallas,TX,South,75381
26910,Emelle,Emelle,Sumter,AL,South,35459
26911,Fife,Fife,Goochland,VA,South,23054
26912,Charlotte,Charlotte,Mecklenburg,NC,South,28203
26913,Divernon,Divernon,Sangamon,IL,Midwest,62530
26914,Medicine Bow,Medicine Bow,Carbon,WY,West,82329
26915,San Francisco,San Francisco,San Francisco,CA,West,94150
26916,Neosho,Neosho,Dodge,WI,Midwest,53059
26917,Scottsburg,Scottsburg,Livingston,NY,Northeast,14545
26918,Menomonie,Menomonie,Dunn,WI,Midwest,54751
26919,Goshen,Goshen,Elkhart,IN,Midwest,46526
26920,Springhill,Springhill,Webster,LA,South,71075
26921,Kansas City,Kansas City,Platte,MO,Midwest,64151
26922,Hampton,Hampton,Hampton (city),VA,South,23666
26923,Darien,Darien,Walworth,WI,Midwest,53114
26924,Jersey City,Jersey City,Hudson,NJ,Northeast,7302
26925,Akron,Akron,Summit,OH,Midwest,44308
26926,Alberton,Alberton,Mineral,MT,West,59820
26927,Alto,Alto,Lincoln,NM,West,88312
26928,Dawson,Dawson,Kidder,ND,Midwest,58428
26929,Agoura Hills,Agoura Hills,Los Angeles,CA,West,91376
26930,Bowen,Bowen,Bowen,KY,South,40309
26931,Cotati,Cotati,Sonoma,CA,West,94931
26932,Ilwaco,Ilwaco,Pacific,WA,West,98624
26933,Elkton,Elkton,Brookings,SD,Midwest,57026
26934,Elkton,Elkton,Todd,KY,South,42220
26935,Nashville,Nashville,Davidson,TN,South,37203
26936,Hartford,Hartford,Hartford,CT,Northeast,6120
26937,Cincinnati,Cincinnati,Hamilton,OH,Midwest,45241
26938,Neligh,Neligh,Antelope,NE,Midwest,68756
26939,Fort Lauderdale,Fort Lauderdale,Broward,FL,South,33320
26940,Santa Rosa,Santa Rosa,Sonoma,CA,West,95402
26941,San Jose,San Jose,Santa Clara,CA,West,95116
26942,Cecil,Cecil,Cook,GA,South,31627
26943,Montville,Montville,New London,CT,Northeast,6353
26944,La Feria,La Feria,Cameron,TX,South,78559
26945,Sparks,Sparks,Washoe,NV,West,89436
26946,Enterprise,Enterprise,Harrison,WV,South,26568
26947,Oak Grove,Oak Grove,Livingston,MI,Midwest,48863
26948,Santa Fe,Santa Fe,Santa Fe,NM,West,87594
26949,Aspen,Aspen,Pitkin,CO,West,81612
26950,Watkins,Watkins,Meeker,MN,Midwest,55389
26951,Woodlawn,Woodlawn,Harrison,TX,South,75694
26952,Gloucester,Gloucester,Carteret,NC,South,28528
26953,Campbellsburg,Campbellsburg,Washington,IN,Midwest,47108
26954,Waterbury,Waterbury,New Haven,CT,Northeast,6726
26955,Paxico,Paxico,Wabaunsee,KS,Midwest,66526
26956,Lakeland,Lakeland,Pointe Coupee,LA,South,70752
26957,Galesburg,Galesburg,Neosho,KS,Midwest,66740
26958,Vancouver,Vancouver,Clark,WA,West,98661
26959,North Port,North Port,Sarasota,FL,South,34288
26960,Clarksville,Clarksville,Johnson,AR,South,72830
26961,Pleasanton,Pleasanton,Alameda,CA,West,94588
26962,Belleville,Belleville,Wayne,MI,Midwest,48111
26963,Maumee,Maumee,Lucas,OH,Midwest,43537
26964,De Kalb,De Kalb,Kemper,MS,South,39328
26965,Bloomington Springs,Bloomington Springs,Putnam,TN,South,38545
26966,Janesville,Janesville,Rock,WI,Midwest,53545
26967,Radford,Radford,Radford (city),VA,South,24141
26968,Orchard,Orchard,Morgan,CO,West,80649
26969,West Palm Beach,West Palm Beach,Palm Beach,FL,South,33417
26970,Marble Hill,Marble Hill,Bollinger,MO,Midwest,63764
26971,Garrett,Garrett,DeKalb,IN,Midwest,46738
26972,Hutchinson,Hutchinson,Reno,KS,Midwest,67504
26973,Albuquerque,Albuquerque,Bernalillo,NM,West,87184
26974,New Ross,New Ross,Montgomery,IN,Midwest,47968
26975,Job,Job,Job,KY,South,41225
26976,Gordon,Gordon,Darke,OH,Midwest,45329
26977,Turkey Creek,Turkey Creek,Evangeline,LA,South,70585
26978,Zachariah,Zachariah,Zachariah,KY,South,41396
26979,Rhinebeck,Rhinebeck,Dutchess,NY,Northeast,12572
26980,Palatine,Palatine,Cook,IL,Midwest,60074
26981,Sterling,Sterling,Worcester,MA,Northeast,1564
26982,Post Falls,Post Falls,Kootenai,ID,West,83854
26983,Pittsburgh,Pittsburgh,Allegheny,PA,Northeast,15272
26984,Crowder,Crowder,Pittsburg,OK,South,74430
26985,Tucson,Tucson,Pima,AZ,West,85735
26986,Trappe,Trappe,Talbot,MD,South,21673
26987,Salt Lake City,Salt Lake City,Salt Lake,UT,West,84190
26988,Tampa,Tampa,Hillsborough,FL,South,33616
26989,Baltimore,Baltimore,Baltimore (city),MD,South,21212
26990,Los Lunas,Los Lunas,Valencia,NM,West,87031
26991,Atwater,Atwater,Macoupin,IL,Midwest,62511
26992,Sandy Hook,Sandy Hook,Elliott,KY,South,41171
26993,Peru,Peru,Miami,IN,Midwest,46970
26994,Lowell,Lowell,Middlesex,MA,Northeast,1854
26995,Kalamazoo,Kalamazoo,Kalamazoo,MI,Midwest,49007
26996,Fox,Fox,Grant,OR,West,97831
26997,South Hiram,South Hiram,South Hiram,ME,Northeast,4080
26998,Deering,Deering,Northwest Arctic,AK,West,99736
26999,Medina,Medina,Medina,OH,Midwest,44256
27000,Bolingbrook,Bolingbrook,Will,IL,Midwest,60440
27001,Gerald,Gerald,Franklin,MO,Midwest,63037
27002,Dauphin,Dauphin,Dauphin,PA,Northeast,17018
27003,Stahlstown,Stahlstown,Westmoreland,PA,Northeast,15687
27004,Washington,Washington,District of Columbia,DC,South,20053
27005,Sioux Falls,Sioux Falls,Minnehaha,SD,Midwest,57118
27006,Chaffee,Chaffee,Erie,NY,Northeast,14030
27007,New London,New London,Chester,PA,Northeast,19360
27008,Richland,Richland,Lebanon,PA,Northeast,17087
27009,Palmyra,Palmyra,Burlington,NJ,Northeast,8065
27010,Lovejoy,Lovejoy,St. Clair,IL,Midwest,62059
27011,Trilby,Trilby,Pasco,FL,South,33593
27012,Ivel,Ivel,Floyd,KY,South,41642
27013,New Woodstock,New Woodstock,Madison,NY,Northeast,13122
27014,Palm Bay,Palm Bay,Brevard,FL,South,32907
27015,Pomaria,Pomaria,Newberry,SC,South,29126
27016,Trafford,Trafford,Jefferson,AL,South,35172
27017,Staunton,Staunton,Staunton (city),VA,South,24401
27018,Ocala,Ocala,Marion,FL,South,34478
27019,Washington,Washington,Washington,DC,South,20022
27020,San Bernardino,San Bernardino,San Bernardino,CA,West,92402
27021,Orlando,Orlando,Orange,FL,South,32804
27022,Westport,Westport,Carroll,TN,South,38387
27023,Grovespring,Grovespring,Wright,MO,Midwest,65662
27024,Tennessee,Tennessee,McDonough,IL,Midwest,62374
27025,Santa Clara,Santa Clara,Santa Clara,CA,West,95050
27026,Port Barre,Port Barre,St. Landry,LA,South,70577
27027,Mobile,Mobile,Mobile,AL,South,36633
27028,Nellysford,Nellysford,Nelson,VA,South,22958
27029,Cincinnati,Cincinnati,Hamilton,OH,Midwest,45215
27030,Albion,Albion,Orleans,NY,Northeast,14411
27031,Ashford,Ashford,Windham,CT,Northeast,6278
27032,Kannapolis,Kannapolis,Cabarrus,NC,South,28082
27033,Oklahoma City,Oklahoma City,Oklahoma,OK,South,73193
27034,Atlanta,Atlanta,Fulton,GA,South,31191
27035,King William,King William,King William,VA,South,23086
27036,Byers,Byers,Pratt,KS,Midwest,67021
27037,Madisonville,Madisonville,Monroe,TN,South,37354
27038,Douglass,Douglass,Butler,KS,Midwest,67039
27039,Twentynine Palms,Twentynine Palms,San Bernardino,CA,West,92278
27040,Hamlet,Hamlet,Hayes,NE,Midwest,69031
27041,Staten Island,Staten Island,Richmond,NY,Northeast,10310
27042,Honolulu,Honolulu,Honolulu,HI,West,96809
27043,Shawnee Mission,Shawnee Mission,Johnson,KS,Midwest,66286
27044,Paterson,Paterson,Benton,WA,West,99345
27045,Dexter,Dexter,Cowley,KS,Midwest,67038
27046,Westlake Village,Westlake Village,Los Angeles,CA,West,91363
27047,Hallam,Hallam,Lancaster,NE,Midwest,68368
27048,Salt Lake City,Salt Lake City,Salt Lake,UT,West,84131
27049,Lower Lake,Lower Lake,Lake,CA,West,95457
27050,Charlotte,Charlotte,Mecklenburg,NC,South,28272
27051,New Underwood,New Underwood,Pennington,SD,Midwest,57761
27052,New York City,New York City,New York,NY,Northeast,10031
27053,Seattle,Seattle,King,WA,West,98191
27054,Boyceville,Boyceville,Dunn,WI,Midwest,54725
27055,Houston,Houston,Harris,TX,South,77078
27056,Sunshine,Sunshine,Iberville,LA,South,70780
27057,Cranbury,Cranbury,Middlesex,NJ,Northeast,8512
27058,Government Camp,Government Camp,Clackamas,OR,West,97028
27059,Lyburn,Lyburn,Logan,WV,South,25632
27060,Eau Claire,Eau Claire,Butler,PA,Northeast,16030
27061,Athens,Athens,Greene,NY,Northeast,12015
27062,Paterson,Paterson,Passaic,NJ,Northeast,7514
27063,Barnett,Barnett,Morgan,MO,Midwest,65011
27064,Marion,Marion,Marion,OR,West,97359
27065,Oak Hill,Oak Hill,Volusia,FL,South,32759
27066,Zuni,Zuni,Isle of Wight,VA,South,23898
27067,Grady,Grady,Curry,NM,West,88120
27068,Colorado Springs,Colorado Springs,El Paso,CO,West,80932
27069,Woodland Hills,Woodland Hills,Los Angeles,CA,West,91365
27070,Bozeman,Bozeman,Gallatin,MT,West,59717
27071,Jamaica,Jamaica,Jamaica,NY,Northeast,11474
27072,Otego,Otego,Otsego,NY,Northeast,13825
27073,Beulah,Beulah,Mercer,ND,Midwest,58523
27074,Clayton,Clayton,Pushmataha,OK,South,74536
27075,Bailey,Bailey,Nash,NC,South,27807
27076,Port Washington,Port Washington,Tuscarawas,OH,Midwest,43837
27077,Stanton,Stanton,Montgomery,IA,Midwest,51573
27078,Cedarburg,Cedarburg,Ozaukee,WI,Midwest,53012
27079,Mountain Home,Mountain Home,Henderson,NC,South,28758
27080,Cleveland,Cleveland,Cuyahoga,OH,Midwest,44195
27081,Tipton,Tipton,Blair,PA,Northeast,16684
27082,Salkum,Salkum,Lewis,WA,West,98582
27083,Orlando,Orlando,Orange,FL,South,32857
27084,New Haven,New Haven,New Haven,CT,Northeast,6509
27085,Hydeville,Hydeville,Rutland,VT,Northeast,5750
27086,Metairie,Metairie,Jefferson,LA,South,70001
27087,Westbrook,Westbrook,Cumberland,ME,Northeast,4098
27088,Kissimmee,Kissimmee,Osceola,FL,South,34747
27089,Denver,Denver,Denver,CO,West,80201
27090,Little Rock,Little Rock,Pulaski,AR,South,72217
27091,Sierra Vista,Sierra Vista,Cochise,AZ,West,85635
27092,Austin,Austin,Travis,TX,South,78737
27093,Merepoint,Merepoint,Cumberland,ME,Northeast,4053
27094,Fort Campbell,Fort Campbell,Christian,KY,South,42223
27095,Uwchland,Uwchland,Chester,PA,Northeast,19480
27096,Rock Point,Rock Point,Charles,MD,South,20682
27097,Pleasant Hill,Pleasant Hill,Sabine,LA,South,71065
27098,Granville,Granville,Jackson,TN,South,38564
27099,Washington,Washington,District of Columbia,DC,South,20008
27100,Orlean,Orlean,Fauquier,VA,South,20128
27101,Navarre,Navarre,Stark,OH,Midwest,44662
27102,Washington,Washington,District of Columbia,DC,South,20203
27103,Saldee,Saldee,Saldee,KY,South,41369
27104,Paia,Paia,Maui,HI,West,96779
27105,Rapid City,Rapid City,Pennington,SD,Midwest,57709
27106,Calexico,Calexico,Imperial,CA,West,92232
27107,Morehead City,Morehead City,Carteret,NC,South,28557
27108,Morrow,Morrow,St. Landry,LA,South,71356
27109,Garcia,Garcia,Costilla,CO,West,81134
27110,West Falmouth,West Falmouth,Barnstable,MA,Northeast,2574
27111,White,White,Brookings,SD,Midwest,57276
27112,Ventnor City,Ventnor City,Atlantic,NJ,Northeast,8406
27113,Mcadoo,Mcadoo,Dickens,TX,South,79243
27114,Toluca Lake,Toluca Lake,Los Angeles,CA,West,91610
27115,Sledge,Sledge,Tunica,MS,South,38670
27116,Keams Canyon,Keams Canyon,Navajo,AZ,West,86034
27117,Bondville,Bondville,Champaign,IL,Midwest,61815
27118,Bartow,Bartow,Jefferson,GA,South,30413
27119,Killeen,Killeen,Bell,TX,South,76546
27120,Louisburg,Louisburg,Franklin,NC,South,27549
27121,Milton,Milton,Wayne,IN,Midwest,47357
27122,Clune,Clune,Indiana,PA,Northeast,15727
27123,Burton,Burton,Genesee,MI,Midwest,48509
27124,Cleveland,Cleveland,Cuyahoga,OH,Midwest,44128
27125,Ocean View,Ocean View,Cape May,NJ,Northeast,8230
27126,Millstadt,Millstadt,St. Clair,IL,Midwest,62260
27127,Pampa,Pampa,Gray,TX,South,79065
27128,Mendon,Mendon,Mercer,OH,Midwest,45862
27129,Havaco,Havaco,McDowell,WV,South,24841
27130,Nashua,Nashua,Hillsborough,NH,Northeast,3060
27131,Fort Walton Beach,Fort Walton Beach,Okaloosa,FL,South,32548
27132,Chicago,Chicago,Cook,IL,Midwest,60626
27133,Konawa,Konawa,Seminole,OK,South,74849
27134,Chickamauga,Chickamauga,Walker,GA,South,30707
27135,Parkersburg,Parkersburg,Wood,WV,South,26103
27136,Young America,Young America,Carver,MN,Midwest,55566
27137,Pacific,Pacific,King,WA,West,98047
27138,Plattsburg,Plattsburg,Clinton,MO,Midwest,64477
27139,Prague,Prague,Saunders,NE,Midwest,68050
27140,Owatonna,Owatonna,Steele,MN,Midwest,55060
27141,Randolph,Randolph,Cattaraugus,NY,Northeast,14772
27142,Mc Donald,Mc Donald,Washington,PA,Northeast,15057
27143,Galloway,Galloway,Barbour,WV,South,26349
27144,Bradford,Bradford,Penobscot,ME,Northeast,4410
27145,Erie,Erie,Erie,PA,Northeast,16553
27146,Essex Junction,Essex Junction,Chittenden,VT,Northeast,5453
27147,Port Neches,Port Neches,Jefferson,TX,South,77651
27148,Suamico,Suamico,Brown,WI,Midwest,54173
27149,Nanuet,Nanuet,Rockland,NY,Northeast,10954
27150,Houston,Houston,Harris,TX,South,77269
27151,Flushing,Flushing,Queens,NY,Northeast,11351
27152,Wadsworth,Wadsworth,Lake,IL,Midwest,60083
27153,Holgate,Holgate,Henry,OH,Midwest,43527
27154,Birmingham,Birmingham,Jefferson,AL,South,35286
27155,Westphalia,Westphalia,Shelby,IA,Midwest,51578
27156,Gladstone,Gladstone,Delta,MI,Midwest,49837
27157,Belleville,Belleville,St. Clair,IL,Midwest,62223
27158,Stevensburg,Stevensburg,Culpeper,VA,South,22741
27159,Herndon,Herndon,Northumberland,PA,Northeast,17830
27160,Bloomingdale,Bloomingdale,Parke,IN,Midwest,47832
27161,Aneth,Aneth,San Juan,UT,West,84510
27162,Edgewater,Edgewater,Volusia,FL,South,32141
27163,Dutchtown,Dutchtown,Cape Girardeau,MO,Midwest,63745
27164,New Orleans,New Orleans,Orleans,LA,South,70195
27165,Melmore,Melmore,Seneca,OH,Midwest,44845
27166,Langdon,Langdon,Cavalier,ND,Midwest,58249
27167,Cheraw,Cheraw,Chesterfield,SC,South,29520
27168,Buffalo,Buffalo,Erie,NY,Northeast,14267
27169,Winchester,Winchester,Frederick,VA,South,22603
27170,Warden,Warden,Grant,WA,West,98857
27171,Muddy,Muddy,Saline,IL,Midwest,62965
27172,Forsan,Forsan,Howard,TX,South,79733
27173,Strawberry Valley,Strawberry Valley,Yuba,CA,West,95981
27174,Galloway,Galloway,Marathon,WI,Midwest,54432
27175,Greer,Greer,Greenville,SC,South,29652
27176,Carson,Carson,Pottawattamie,IA,Midwest,51525
27177,Decatur,Decatur,Newton,MS,South,39327
27178,Keithville,Keithville,Caddo,LA,South,71047
27179,Lyons,Lyons,Walworth,WI,Midwest,53148
27180,Ronda,Ronda,Wilkes,NC,South,28670
27181,El Paso,El Paso,El Paso,TX,South,79952
27182,Natchitoches,Natchitoches,Natchitoches,LA,South,71497
27183,Blue Hill Falls,Blue Hill Falls,Hancock,ME,Northeast,4615
27184,Meyers Chuck,Meyers Chuck,Prince of Wales-Outer,AK,West,99903
27185,Snellville,Snellville,Snellville,GA,South,30278
27186,Macon,Macon,Bibb,GA,South,31209
27187,Basin,Basin,Jefferson,MT,West,59631
27188,Capron,Capron,Boone,IL,Midwest,61012
27189,Marthaville,Marthaville,Natchitoches,LA,South,71450
27190,Saint Francis,Saint Francis,Anoka,MN,Midwest,55070
27191,Oxford,Oxford,Oxford,ME,Northeast,4270
27192,Cherry Hill,Cherry Hill,Camden,NJ,Northeast,8003
27193,Bulls Gap,Bulls Gap,Hawkins,TN,South,37711
27194,Clovis,Clovis,Curry,NM,West,88101
27195,Squire,Squire,McDowell,WV,South,24884
27196,Burbank,Burbank,Los Angeles,CA,West,91505
27197,Nash,Nash,Bowie,TX,South,75569
27198,Albany,Albany,Gentry,MO,Midwest,64402
27199,Marcell,Marcell,Itasca,MN,Midwest,56657
27200,Marshallville,Marshallville,Marshallville,KY,South,41452
27201,Holcomb,Holcomb,Ogle,IL,Midwest,61043
27202,Stanley,Stanley,Buchanan,IA,Midwest,50671
27203,Dividing Creek,Dividing Creek,Cumberland,NJ,Northeast,8315
27204,Genoa,Genoa,DeKalb,IL,Midwest,60135
27205,Portland,Portland,Multnomah,OR,West,97258
27206,Sigel,Sigel,Jefferson,PA,Northeast,15860
27207,Bath,Bath,Beaufort,NC,South,27808
27208,Agoura Hills,Agoura Hills,Los Angeles,CA,West,91301
27209,Stow,Stow,Summit,OH,Midwest,44224
27210,Portland,Portland,Cumberland,ME,Northeast,4109
27211,Catawissa,Catawissa,Franklin,MO,Midwest,63015
27212,Gloster,Gloster,De Soto,LA,South,71030
27213,Friedheim,Friedheim,Cape Girardeau,MO,Midwest,63747
27214,Cambridge,Cambridge,Middlesex,MA,Northeast,2140
27215,Artemus,Artemus,Knox,KY,South,40903
27216,Levels,Levels,Hampshire,WV,South,25431
27217,Saint Louis,Saint Louis,St. Louis (city),MO,Midwest,63110
27218,San Jose,San Jose,Santa Clara,CA,West,95193
27219,Leeco,Leeco,Leeco,KY,South,41343
27220,Carleton,Carleton,Thayer,NE,Midwest,68326
27221,Aliso Viejo,Aliso Viejo,Orange,CA,West,92656
27222,Kelso,Kelso,Lincoln,TN,South,37348
27223,New York City,New York City,New York,NY,Northeast,10129
27224,Michael,Michael,Calhoun,IL,Midwest,62065
27225,Shawnee,Shawnee,Park,CO,West,80475
27226,Albion,Albion,Erie,PA,Northeast,16401
27227,Straughn,Straughn,Henry,IN,Midwest,47387
27228,Ione,Ione,Pend Oreille,WA,West,99139
27229,Tunnel Hill,Tunnel Hill,Whitfield,GA,South,30755
27230,Birmingham,Birmingham,Jefferson,AL,South,35243
27231,Slidell,Slidell,St. Tammany,LA,South,70461
27232,Sacramento,Sacramento,Sacramento,CA,West,95853
27233,Pinon Hills,Pinon Hills,San Bernardino,CA,West,92372
27234,Houston,Houston,Harris,TX,South,77224
27235,Empire,Empire,Clear Creek,CO,West,80438
27236,San Pedro,San Pedro,Los Angeles,CA,West,90733
27237,Albuquerque,Albuquerque,Bernalillo,NM,West,87123
27238,Aline,Aline,Alfalfa,OK,South,73716
27239,Bucyrus,Bucyrus,Texas,MO,Midwest,65444
27240,West Camp,West Camp,Ulster,NY,Northeast,12490
27241,Trout,Trout,La Salle,LA,South,71371
27242,Deerbrook,Deerbrook,Langlade,WI,Midwest,54424
27243,Glen Morgan,Glen Morgan,Raleigh,WV,South,25847
27244,Ridge,Ridge,Suffolk,NY,Northeast,11961
27245,Bradley Beach,Bradley Beach,Monmouth,NJ,Northeast,7720
27246,Blaine,Blaine,Grainger,TN,South,37709
27247,San Diego,San Diego,San Diego,CA,West,92164
27248,Utica,Utica,Macomb,MI,Midwest,48316
27249,Scotland,Scotland,Windham,CT,Northeast,6264
27250,Minneapolis,Minneapolis,Anoka,MN,Midwest,55449
27251,Marlette,Marlette,Sanilac,MI,Midwest,48453
27252,Elkfork,Elkfork,Morgan,KY,South,41421
27253,Tokio,Tokio,Yoakum,TX,South,79376
27254,Mayfield,Mayfield,Sanpete,UT,West,84643
27255,Sekiu,Sekiu,Clallam,WA,West,98381
27256,Roosevelt,Roosevelt,Gila,AZ,West,85545
27257,Kendallville,Kendallville,Noble,IN,Midwest,46755
27258,Edroy,Edroy,San Patricio,TX,South,78352
27259,Florence,Florence,Burlington,NJ,Northeast,8518
27260,Oak Park,Oak Park,Cook,IL,Midwest,60303
27261,Castalian Springs,Castalian Springs,Sumner,TN,South,37031
27262,Fresno,Fresno,Fresno,CA,West,93710
27263,White Oak,White Oak,Bladen,NC,South,28399
27264,El Paso,El Paso,El Paso,TX,South,79990
27265,Grandy,Grandy,Currituck,NC,South,27939
